url,Perfume,Brand,Gender,Rating,Decade,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/aramis/aramis-always-for-him-115.html,Aramis Always For Him,Aramis,male,4.33,2000s,"cucumber, lime, ginger, mandarin orange, cinnamon","mint, cardamom","amber, vetiver, cedar",green,citrus,ozonic,aquatic,aromatic
https://www.fragrantica.com/perfume/avon/absolute-santal-by-elite-gentleman-78517.html,Absolute Santal By Elite Gentleman,Avon,male,4.04,2020s,cardamom,violet leaf,australian sandalwood,warm spicy,woody,ozonic,aquatic,aromatic
https://www.fragrantica.com/perfume/emanuel-ungaro/emanuel-ungaro-apparition-exotic-green-12360.html,Emanuel Ungaro Apparition Exotic Green,Emanuel Ungaro,female,3.54,2010s,"bamboo, amalfi lemon, mandarin orange, black currant","violet leaf, rose, cinnamon","virginia cedar, musk, patchouli, sandalwood",citrus,woody,ozonic,aquatic,aromatic
https://www.fragrantica.com/perfume/brocard/terra-incognita-siberia-48089.html,Terra Incognita Siberia,Brocard,unisex,3.34,2010s,"ozonic notes, water notes, green grass","palisander rosewood, cyclamen, jasmine, lily-of-the-valley","smoke, creosote bush, musk, fir, woody notes, patchouli",smoky,woody,ozonic,aquatic,aromatic
https://www.fragrantica.com/perfume/al-haramain-perfumes/vintage-classic-48765.html,Vintage Classic,Al Haramain Perfumes,male,4.25,Unknown,"pink pepper, carrot seeds, mandarin orange, elemi resin, black pepper","violet leaf, cinnamon, artemisia","suede, musk, sandalwood, vetiver, vanilla",musky,ozonic,powdery,aquatic,aromatic
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-aviator-58770.html,Le Male Aviator,Jean Paul Gaultier,male,4.05,2020s,mint,violet leaf,woodsy notes,green,ozonic,woody,aquatic,aromatic
https://www.fragrantica.com/perfume/lux-e-terra/by-virtue-of-sunbeams-79215.html,By Virtue Of Sunbeams,Lux E Terra,unisex,4.54,2020s,"grapefruit, mango, spruce","sea water, suntan lotion","ambergris, guava, musk",amber,citrus,animalic,balsamic,aromatic
https://www.fragrantica.com/perfume/welton-london/bois-de-babylone-eau-de-parfum-44305.html,Bois De Babylone Eau De Parfum,Welton London,unisex,3.69,2010s,"violet leaf, elemi resin, fig blossom","leather, freesia, incense","cashmere wood, cedar",woody,ozonic,aquatic,balsamic,aromatic
https://www.fragrantica.com/perfume/nike/nike-red-man-31859.html,Nike Red Man,Nike,male,3.91,2010s,"lime, lemon, marigold","cinnamon, black cardamom, peru balsam, walnut","palisander rosewood, patchouli, ebony",warm spicy,woody,citrus,balsamic,aromatic
https://www.fragrantica.com/perfume/hermes/eau-des-merveilles-constellation-3176.html,Eau Des Merveilles Constellation,Hermes,female,4.19,2000s,"fir resin, orange, pepper","cedar, oak, amber","peru balsam, siam benzoin, woodsy notes",woody,amber,fresh spicy,balsamic,aromatic
https://www.fragrantica.com/perfume/bon-parfumeur/401-cedar-candied-plum-vanilla-51006.html,401 Cedar Candied Plum Vanilla,Bon Parfumeur,unisex,4.4,2010s,"incense, elemi, cypress, bergamot","plum, cedar, cinnamon, patchouli","vanilla, labdanum, sandalwood, musk",woody,amber,fruity,balsamic,aromatic
https://www.fragrantica.com/perfume/mendittorosa/archetipo-43417.html,Archetipo,Mendittorosa,unisex,4.1,2010s,"balsam fir, incense, pink pepper",smoke,"black amber, vetiver, oakmoss, labdanum, cashmere wood, patchouli",woody,amber,smoky,balsamic,aromatic
https://www.fragrantica.com/perfume/penhaligon-s/the-world-according-to-arthur-71646.html,The World According To Arthur,Penhaligon S,unisex,4.09,2020s,"vanilla, incense, grapefruit","ambrette (musk mallow), clary sage","incense, tonka bean",vanilla,amber,smoky,balsamic,aromatic
https://www.fragrantica.com/perfume/in-the-box/the-blue-64587.html,The Blue,In The Box,male,4.4,2010s,"grapefruit, sicilian lemon, pink pepper, mint","labdanum, nutmeg, ginger, jasmine","incense, vetiver, cedar, sandalwood, patchouli",amber,citrus,smoky,balsamic,aromatic
https://www.fragrantica.com/perfume/carner-barcelona/sandor-70-s-41649.html,Sandor 70 S,Carner Barcelona,unisex,3.71,2010s,"suede, chinese osmanthus, bulgarian rose, calabrian bergamot, jasmine","tobacco, clary sage, peru balsam, cedar, mexican vanilla","leather, oakmoss, incense, patchouli, vetiver",leather,woody,tobacco,balsamic,aromatic
https://www.fragrantica.com/perfume/renier-perfumes/cacique-63011.html,Cacique,Renier Perfumes,unisex,4.26,2020s,"pine tree, labdanum, juniper berries, pink pepper, neroli","incense, indian oud, patchouli, vetiver, sandalwood, orris, jasmine","cambodian oud, caramel, raspberry, vanilla, musk",woody,amber,warm spicy,balsamic,aromatic
https://www.fragrantica.com/perfume/nicolai-parfumeur-createur/oud-sublime-38032.html,Oud Sublime,Nicolai Parfumeur Createur,unisex,4.37,2010s,"artemisia, coriander, davana, ambrette (musk mallow)","cambodian oud, patchouli, rose, cypriol oil or nagarmotha, atlas cedar, cumin","incense, styrax, amber, castoreum, musk",woody,amber,warm spicy,balsamic,aromatic
https://www.fragrantica.com/perfume/l-erbolario/sandalo-2904.html,Sandalo,L Erbolario,unisex,4.03,Unknown,"cedar, patchouli, lime, lemon","pine tree, resin, cinnamon, sage, jasmine sambac","incense, myrhh, vetiver, labdanum, malt",woody,amber,warm spicy,balsamic,aromatic
https://www.fragrantica.com/perfume/burberry/hero-eau-de-parfum-75182.html,Hero Eau De Parfum,Burberry,male,4.09,2020s,"pine needles, olibanum","benzoin, incense","atlas cedar, himalayan cedar, virginia cedar",amber,woody,warm spicy,balsamic,aromatic
https://www.fragrantica.com/perfume/royal-crown/musk-ubar-11908.html,Musk Ubar,Royal Crown,male,3.96,2010s,"nutmeg, coriander, olibanum, saffron, cloves","jasmine, angelica, ylang-ylang, tuberose, turkish rose","ambergris, styrax, oakmoss, myrrh, agarwood (oud), labdanum, tonka bean, vetiver, leather, benzoin, ebony tree, sandalwood",amber,woody,warm spicy,balsamic,aromatic
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-1977-93.html,Opium 1977,Yves Saint Laurent,female,3.96,1970s,"cloves, pepper, coriander, west indian bay, plum, jasmine, mandarin orange, citruses, bergamot","carnation, cinnamon, sandalwood, patchouli, orris root, rose, peach, lily-of-the-valley","incense, myrrh, sandalwood, tolu balsam, amber, opoponax, benzoin, labdanum, vanilla, musk, castoreum, cedar, vetiver, coconut",warm spicy,amber,woody,balsamic,aromatic
https://www.fragrantica.com/perfume/xerjoff/groove-xcape-79028.html,Groove Xcape,Xerjoff,unisex,3.73,2020s,"pepper, elemi, cardamom, ginger","myrhh, incense, mimosa, rose","cedar, labdanum, benzoin, patchouli",amber,warm spicy,woody,balsamic,aromatic
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-parfum-33772.html,Opium Parfum,Yves Saint Laurent,female,4.57,1970s,"cloves, pepper, mandarin orange, coriander, plum, west indian bay, citruses, jasmine, bergamot","carnation, cinnamon, rose, sandalwood, patchouli, orris root, peach, lily-of-the-valley","myrrh, incense, tolu balsam, amber, vanilla, opoponax, castoreum, benzoin, sandalwood, labdanum, cedar, musk, vetyver, coconut",amber,warm spicy,woody,balsamic,aromatic
https://www.fragrantica.com/perfume/the-merchant-of-venice/queen-of-the-night-83803.html,Queen Of The Night,The Merchant Of Venice,female,4.29,2020s,"saffron, cinnamon, blue lotus","frankincense, amber, kyphi","myrrh, tonka, sandalwood",amber,warm spicy,woody,balsamic,aromatic
https://www.fragrantica.com/perfume/emanuel-ungaro/ungaro-pour-l-homme-iii-oud-39696.html,Ungaro Pour L Homme Iii Oud,Emanuel Ungaro,male,4.27,2010s,"pepper, cardamom",cacao pod,agarwood (oud),warm spicy,oud,fresh spicy,cacao,aromatic
https://www.fragrantica.com/perfume/guerlain/l-instant-de-guerlain-pour-homme-52.html,L Instant De Guerlain Pour Homme,Guerlain,male,4.31,2000s,"lemon, anise, bergamot, grapefruit, jasmine","cacao, patchouli, sandalwood, tea, cedar, lavender","natural musk, hibiscus seed, elemi resin",citrus,woody,warm spicy,cacao,aromatic
https://www.fragrantica.com/perfume/guerlain/l-instant-de-guerlain-pour-homme-edt-44762.html,L Instant De Guerlain Pour Homme Edt,Guerlain,male,4.34,2010s,"lemon, star anise, bergamot, elemi, pepper","tea, hibiscus, smoke, jasmine","cacao pod, patchouli, sandalwood",citrus,warm spicy,woody,cacao,aromatic
https://www.fragrantica.com/perfume/yves-saint-laurent/body-kouros-736.html,Body Kouros,Yves Saint Laurent,male,4.18,2000s,"eucalyptus, incense","chinese cedar, clary sage",benzoin,amber,woody,warm spicy,camphor,aromatic
https://www.fragrantica.com/perfume/jo-malone-london/blackberry-bay-cologne-66881.html,Blackberry Bay Cologne,Jo Malone London,unisex,3.82,2020s,blackberry,bay leaf,cedar,fruity,fresh spicy,woody,camphor,aromatic
https://www.fragrantica.com/perfume/nina-ricci/les-monstres-de-nina-ricci-nina-47898.html,Les Monstres De Nina Ricci Nina,Nina Ricci,female,3.91,2010s,"pear, cassis, lemon, bergamot","cotton candy, apple, peony, rose, jasmine","praline, vanilla, coffee, coumarin",sweet,fruity,fresh,caramel,aromatic
https://www.fragrantica.com/perfume/fresh/brown-sugar-11253.html,Brown Sugar,Fresh,unisex,4.08,2010s,"lemon, tangerine, red berries","sugar, honeysuckle, magnolia, peach","caramel, amber, cypress",citrus,sweet,fruity,caramel,aromatic
https://www.fragrantica.com/perfume/valentino/valentino-uomo-edition-noire-29601.html,Valentino Uomo Edition Noire,Valentino,male,4.14,2010s,"myrtle, bergamot","hazelnut, leather, cedar","chocolate, roasted coffee beans",woody,warm spicy,nutty,chocolate,aromatic
https://www.fragrantica.com/perfume/smell-bent/hungry-hungry-hippies-7677.html,Hungry Hungry Hippies,Smell Bent,unisex,4.04,Unknown,"mexican chocolate, cannabis",cassis,"patchouli, soil tincture",warm spicy,earthy,patchouli,chocolate,aromatic
https://www.fragrantica.com/perfume/banana-republic/wildblue-noir-18943.html,Wildblue Noir,Banana Republic,male,3.8,2010s,"spices, sea notes, green notes","musk, vetiver, coffee","dark chocolate, leather, suede",leather,musky,warm spicy,chocolate,aromatic
https://www.fragrantica.com/perfume/mugler/angel-muse-eau-de-toilette-48008.html,Angel Muse Eau De Toilette,Mugler,female,4.16,2010s,"passionfruit, mandarin orange, lemon","hazelnut cocoa spread, cassis","vetiver, chocolate, akigalawood, caramel",sweet,fruity,woody,chocolate,aromatic
https://www.fragrantica.com/perfume/comme-des-garcons/comme-des-garcons-series-5-sherbet-cinnamon-4373.html,Comme Des Garcons Series 5 Sherbet Cinnamon,Comme Des Garcons,unisex,3.65,2000s,"bergamot, cinnamon, cedar","saffron, carnation, benzoin","white musk, vetiver, teak wood",warm spicy,woody,citrus,cinnamon,aromatic
https://www.fragrantica.com/perfume/atkinsons/the-other-side-of-oud-54057.html,The Other Side Of Oud,Atkinsons,unisex,3.9,2010s,"cardamom, cinnamon, ginger","agarwood (oud), coffee blossom, geranium","roasted coffee beans, vanilla absolute",warm spicy,oud,coffee,cinnamon,aromatic
https://www.fragrantica.com/perfume/o-boticario/ginseng-cafeina-73118.html,Ginseng Cafeina,O Boticario,female,3.81,2020s,"cinnamon, cinnamon leaf, black pepper, cardamom, bergamot, fruits, citruses, lavender","incense, amber, elemi, peach","ginseng, amber, vanilla, sandalwood, maltol, cedar, tobacco, musk",warm spicy,amber,fresh spicy,cinnamon,aromatic
https://www.fragrantica.com/perfume/by-kilian/intoxicated-25991.html,Intoxicated,By Kilian,unisex,4.14,2010s,cardamom,"nutmeg, cinnamon","coffee, vanilla, caramel, mocha",warm spicy,coffee,fresh spicy,cinnamon,aromatic
https://www.fragrantica.com/perfume/dior/les-creations-de-monsieur-dior-dioressence-7371.html,Les Creations De Monsieur Dior Dioressence,Dior,female,4.1,2000s,geranium,cinnamon,patchouli,warm spicy,patchouli,fresh spicy,cinnamon,aromatic
https://www.fragrantica.com/perfume/j-scent/agarwood-43732.html,Agarwood,J Scent,unisex,3.67,2010s,"cinnamon, orange peel","cedar, vetiver","sandalwood, amber, musk, patchouli",woody,warm spicy,powdery,cinnamon,aromatic
https://www.fragrantica.com/perfume/rasasi/attar-al-mohabba-female-19670.html,Attar Al Mohabba Female,Rasasi,female,4.13,Unknown,"cinnamon, cardamom, bergamot","rose, cedar, musk","woody notes, patchouli, leather, agarwood (oud), vetiver",warm spicy,rose,woody,cinnamon,aromatic
https://www.fragrantica.com/perfume/avon/musk-vulcain-48022.html,Musk Vulcain,Avon,male,3.95,2010s,"guatemalan cardamom, italian lemon, apple","nutmeg, madagascar cloves, indonesian patchouli leaf","lava, styrax, musk",warm spicy,fresh spicy,amber,citrus,aromatic
https://www.fragrantica.com/perfume/almah-parfums-1948/itinerantur-57259.html,Itinerantur,Almah Parfums 1948,male,4.5,2010s,"bergamot, cardamom","atlas cedar, cedar, ebony, sandalwood","myrrh, copal, siam benzoin",woody,warm spicy,amber,citrus,aromatic
https://www.fragrantica.com/perfume/nicolai-parfumeur-createur/vanille-tonka-7173.html,Vanille Tonka,Nicolai Parfumeur Createur,female,4.03,Unknown,"amalfi lemon, basil, mandarin orange","cinnamon, carnation, black pepper, african orange flower","vanille, tonka bean, incense",vanilla,warm spicy,amber,citrus,aromatic
https://www.fragrantica.com/perfume/the-body-shop/fijian-water-lotus-26189.html,Fijian Water Lotus,The Body Shop,female,3.84,2010s,mandarin orange,"sea notes, lotus, damask rose",litsea cubeba,marine,floral,aquatic,citrus,aromatic
https://www.fragrantica.com/perfume/biosea/magnifique-72479.html,Magnifique,Biosea,unisex,3.81,2020s,"apple, orange, bergamot, peach","elemi, rose, ylang-ylang, jasmine","birch, palisander rosewood, patchouli, white musk",woody,leather,balsamic,citrus,aromatic
https://www.fragrantica.com/perfume/yves-saint-laurent/rive-gauche-intense-4238.html,Rive Gauche Intense,Yves Saint Laurent,female,4.26,2000s,"aldehydes, green notes, bergamot, amalfi lemon","ylang-ylang, rose, gardenia, honeysuckle","oak moss, vetyver, sandalwood, patchouli, myrhh, amber",woody,aldehydic,earthy,citrus,aromatic
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-eau-de-toilette-2009-64500.html,Opium Eau De Toilette 2009,Yves Saint Laurent,female,4.09,2000s,"tangerine, bergamot, lily-of-the-valley","myrrh, carnation, jasmine","amber, patchouli, vanilla",amber,warm spicy,floral,citrus,aromatic
https://www.fragrantica.com/perfume/givenchy/very-irresistible-33.html,Very Irresistible,Givenchy,female,3.89,2000s,"cassia, lemon verbena, star anise","rose, peony, magnolia","taif rose, musk, vanilla, patchouli",rose,floral,fresh,citrus,aromatic
https://www.fragrantica.com/perfume/acca-kappa/giallo-elicriso-19391.html,Giallo Elicriso,Acca Kappa,male,3.87,Unknown,"citron, watery notes, violet leaf","nutmeg, white pepper, immortelle","cedar, vetiver, benzoin",woody,aquatic,fresh spicy,citrus,aromatic
https://www.fragrantica.com/perfume/mahogany/english-rose-24991.html,English Rose,Mahogany,female,3.96,2000s,"rose, hyacinth, bergamot, sicilian lemon","pink rose, geranium, magnolia, peach","musk, sandalwood, amber",rose,floral,fresh spicy,citrus,aromatic
https://www.fragrantica.com/perfume/dior/miss-dior-rose-n-roses-58562.html,Miss Dior Rose N Roses,Dior,female,3.75,2020s,"geranium, bergamot, italian mandarin","grasse rose, damask rose",white musk,rose,musky,fresh spicy,citrus,aromatic
https://www.fragrantica.com/perfume/cuba-paris/cuba-carnaval-19349.html,Cuba Carnaval,Cuba Paris,male,3.85,Unknown,"bergamot, pepper, lemon, basil, cinnamon","cloves, rose, palisander rosewood","cedar, sandalwood, patchouli, vanilla, oakmoss, amber, leather",woody,warm spicy,fresh spicy,citrus,aromatic
https://www.fragrantica.com/perfume/antonio-puig/quorum-silver-12698.html,Quorum Silver,Antonio Puig,male,4.16,2000s,"ginger, lavender, cardamom, bergamot, mandarin orange","nutmeg, pink pepper, cinnamon","virginia cedar, guaiac wood, amber, patchouli",woody,warm spicy,fresh spicy,citrus,aromatic
https://www.fragrantica.com/perfume/amouroud/white-hinoki-49490.html,White Hinoki,Amouroud,unisex,4.12,2010s,"ginger, blood orange, white pepper","labdanum, heliotrope, cinnamon","hinoki wood, whiskey, tobacco",woody,warm spicy,fresh spicy,citrus,aromatic
https://www.fragrantica.com/perfume/baldessarini/del-mar-baldessarini-386.html,Del Mar Baldessarini,Baldessarini,male,3.88,2000s,"pepper, bergamot, mandarin orange","cedar, cinnamon, cardamom","amber, vetiver, patchouli",warm spicy,woody,fresh spicy,citrus,aromatic
https://www.fragrantica.com/perfume/kenzo/kenzo-jungle-homme-71.html,Kenzo Jungle Homme,Kenzo,male,4.18,1990s,"cinnamon, lime, bergamot, lemon","nutmeg, cardamom, pepper, mate, carnation, amber","guaiac wood, sandalwood, cedar, benzoin, vetiver",warm spicy,woody,fresh spicy,citrus,aromatic
https://www.fragrantica.com/perfume/lattafa-perfumes/winners-trophy-silver-82622.html,Winners Trophy Silver,Lattafa Perfumes,unisex,4.09,2020s,"olibanum, orange","lavender, vanilla","cedarwood, vetiver",amber,woody,fresh spicy,citrus,aromatic
https://www.fragrantica.com/perfume/salvador-dali/agua-verde-3925.html,Agua Verde,Salvador Dali,male,3.96,2000s,"fig, grapefruit","vetiver, nutmeg, jasmine","sandalwood, amber",woody,fresh spicy,fruity,citrus,aromatic
https://www.fragrantica.com/perfume/lush/rose-jam-2019-63243.html,Rose Jam 2019,Lush,unisex,3.99,2010s,"turkish rose, rose oil, marmalade","lemon, spicy notes",geranium,rose,sweet,fruity,citrus,aromatic
https://www.fragrantica.com/perfume/oriflame/free-attitude-2347.html,Free Attitude,Oriflame,male,3.78,2000s,"granny smith apple, grapefruit","geranium, lavender","virginia cedar, patchouli",fresh spicy,woody,fruity,citrus,aromatic
https://www.fragrantica.com/perfume/bruno-perrucci-parfums/double-bond-74439.html,Double Bond,Bruno Perrucci Parfums,unisex,4.31,2020s,"orange peel, lemon, apple","coconut, cacao, mint, vanilla, tuberose, ylang-ylang, ac�cia","tonka bean, amber, myrrh, peru balsam, cedar",vanilla,sweet,green,citrus,aromatic
